experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
stage2_sweep_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.623,0.754,0.682,0.898,0.939,0.987,1.0,0.729,0.944,0.823,0.847,0.892,0.925,2025-10-28T17:22:23.495989Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.65,0.645,0.951,0.769,0.8,0.851,0.902,0.05,0.749,0.991,0.853,0.816,0.804,0.791,2025-10-28T17:22:24.987723Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_015,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.95,0.876,0.838,0.856,0.907,0.963,0.98,1.0,0.773,0.989,0.868,0.841,0.928,0.929,2025-10-28T17:22:26.468589Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.614,0.964,0.75,0.783,0.843,0.908,1.0,0.748,0.993,0.854,0.818,0.84,0.843,2025-10-28T17:22:27.893153Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.568,0.976,0.719,0.745,0.799,0.886,1.0,0.725,0.996,0.839,0.797,0.796,0.796,2025-10-28T17:22:29.276076Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_018,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.584,0.996,0.736,0.762,0.822,0.881,0.05,0.725,0.998,0.84,0.798,0.786,0.774,2025-10-28T17:22:30.690335Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2_sweep_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.65,0.914,0.639,0.752,0.926,0.939,0.979,1.0,0.622,0.928,0.745,0.854,0.912,0.962,2025-10-28T17:22:32.106682Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2_sweep_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.603,0.945,0.736,0.775,0.835,0.916,0.95,0.763,0.953,0.847,0.819,0.877,0.891,2025-10-28T17:22:33.493136Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2_sweep_021,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.8,0.809,0.783,0.796,0.876,0.942,0.974,0.9,0.749,0.92,0.825,0.806,0.895,0.912,2025-10-28T17:22:34.891451Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2_sweep_022,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.671,0.935,0.782,0.826,0.911,0.939,1.0,0.768,0.9,0.829,0.803,0.827,0.793,2025-10-28T17:22:36.276491Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2_sweep_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.812,0.836,0.823,0.881,0.882,0.907,1.0,0.866,0.743,0.8,0.803,0.826,0.737,2025-10-28T17:22:37.804456Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2_sweep_024,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,1.0,0.556,0.977,0.709,0.784,0.88,0.946,0.95,0.781,0.957,0.86,0.841,0.878,0.881,2025-10-28T17:22:39.176538Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_001,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.7,0.549,0.983,0.704,0.726,0.796,0.877,0.75,0.706,0.977,0.819,0.772,0.767,0.767,2025-10-28T17:22:40.590471Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_002,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.617,0.975,0.756,0.796,0.858,0.912,1.0,0.752,0.988,0.854,0.821,0.823,0.809,2025-10-28T17:22:41.991703Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_003,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.558,0.982,0.711,0.735,0.802,0.871,0.55,0.71,0.995,0.829,0.783,0.772,0.761,2025-10-28T17:22:43.393659Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.7,0.655,0.958,0.778,0.818,0.868,0.915,0.9,0.755,0.976,0.852,0.82,0.823,0.818,2025-10-28T17:22:45.059722Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_005,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.85,0.619,0.911,0.737,0.784,0.853,0.918,0.95,0.739,0.971,0.839,0.804,0.823,0.827,2025-10-28T17:22:46.522077Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_006,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.589,0.952,0.728,0.795,0.858,0.922,0.05,0.742,0.995,0.85,0.813,0.802,0.79,2025-10-28T17:22:47.943965Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,False,repeat,0.0
stage2b_007,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.643,0.99,0.78,0.814,0.861,0.908,0.05,0.761,0.988,0.86,0.83,0.823,0.814,2025-10-28T17:22:49.326617Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_008,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.65,0.676,0.912,0.777,0.833,0.897,0.943,0.05,0.757,0.957,0.846,0.817,0.822,0.82,2025-10-28T17:22:50.771337Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_009,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.7,0.569,0.983,0.72,0.746,0.81,0.876,0.05,0.725,0.998,0.84,0.799,0.787,0.775,2025-10-28T17:22:52.290657Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.714,0.765,0.739,0.829,0.831,0.877,1.0,0.801,0.724,0.761,0.764,0.784,0.707,2025-10-28T17:22:53.676086Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_011,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.56,0.984,0.714,0.736,0.802,0.869,0.05,0.715,0.997,0.833,0.787,0.774,0.76,2025-10-28T17:22:55.106616Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_012,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.585,0.978,0.732,0.762,0.823,0.884,0.05,0.721,0.995,0.837,0.794,0.783,0.771,2025-10-28T17:22:56.492455Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,False,repeat,0.0
stage2b_013,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.557,0.977,0.709,0.727,0.794,0.863,0.05,0.71,0.993,0.828,0.782,0.77,0.759,2025-10-28T17:22:58.273283Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_014,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.763,0.801,0.781,0.88,0.868,0.919,1.0,0.812,0.739,0.774,0.779,0.801,0.73,2025-10-28T17:22:59.890415Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_015,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.95,0.611,0.95,0.744,0.791,0.853,0.919,0.8,0.738,0.978,0.841,0.809,0.814,0.813,2025-10-28T17:23:01.260308Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_016,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.924,0.783,0.848,0.907,0.884,0.898,1.0,0.9,0.594,0.715,0.751,0.767,0.664,2025-10-28T17:23:02.711150Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_017,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.89,0.699,0.783,0.871,0.958,0.978,1.0,0.725,0.992,0.838,0.797,0.869,0.883,2025-10-28T17:23:04.126982Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_018,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.55,0.534,0.947,0.683,0.747,0.824,0.905,0.65,0.717,0.978,0.827,0.786,0.783,0.779,2025-10-28T17:23:05.605783Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,False,0.25,True,repeat,0.0
stage2b_019,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.638,0.958,0.766,0.81,0.896,0.941,1.0,0.769,0.963,0.855,0.828,0.878,0.871,2025-10-28T17:23:07.025946Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_020,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.918,0.811,0.861,0.926,0.97,0.986,0.8,0.934,0.962,0.948,0.957,0.986,0.989,2025-10-28T17:23:08.377111Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_021,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.68,0.998,0.809,0.849,0.889,0.929,0.05,0.841,1.0,0.914,0.892,0.873,0.854,2025-10-28T17:23:09.688678Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_022,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.85,0.638,0.898,0.746,0.797,0.895,0.947,0.95,0.712,0.989,0.828,0.783,0.806,0.827,2025-10-28T17:23:11.426343Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_023,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.555,0.982,0.709,0.732,0.8,0.879,1.0,0.712,0.999,0.832,0.786,0.781,0.776,2025-10-28T17:23:13.078156Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_024,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.75,0.554,0.96,0.703,0.73,0.802,0.88,0.85,0.709,0.987,0.825,0.779,0.77,0.77,2025-10-28T17:23:14.448074Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.0005,512.0,True,0.25,True,repeat,0.0
stage2b_025,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.552,0.993,0.709,0.745,0.814,0.884,0.05,0.719,0.988,0.833,0.79,0.781,0.772,2025-10-28T17:23:15.889725Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_026,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.652,0.938,0.77,0.81,0.857,0.904,0.95,0.749,0.986,0.852,0.817,0.809,0.797,2025-10-28T17:23:17.309509Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_027,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.645,0.986,0.78,0.802,0.848,0.893,0.05,0.741,0.996,0.85,0.809,0.794,0.777,2025-10-28T17:23:18.697095Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_028,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.716,0.908,0.801,0.864,0.905,0.94,1.0,0.807,0.711,0.756,0.762,0.787,0.706,2025-10-28T17:23:20.358327Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_029,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,1.0,0.92,0.655,0.765,0.866,0.817,0.848,1.0,0.845,0.681,0.754,0.766,0.775,0.686,2025-10-28T17:23:21.744014Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_030,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,1.0,0.64,0.974,0.773,0.809,0.873,0.925,0.95,0.791,0.933,0.857,0.835,0.865,0.855,2025-10-28T17:23:23.189924Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,False,repeat,0.0
stage2b_031,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.677,0.955,0.792,0.829,0.874,0.917,0.6,0.795,0.957,0.868,0.842,0.847,0.839,2025-10-28T17:23:24.623818Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_032,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.05,0.687,0.985,0.809,0.84,0.879,0.918,0.05,0.788,0.992,0.878,0.849,0.835,0.819,2025-10-28T17:23:26.072064Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_033,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.623,0.975,0.761,0.795,0.848,0.901,0.6,0.741,0.99,0.848,0.812,0.804,0.795,2025-10-28T17:23:27.459308Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_034,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.629,0.91,0.744,0.792,0.844,0.921,1.0,0.718,0.999,0.836,0.792,0.805,0.811,2025-10-28T17:23:29.036895Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_035,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.95,0.612,0.93,0.738,0.78,0.843,0.904,1.0,0.721,0.996,0.837,0.794,0.795,0.789,2025-10-28T17:23:30.457981Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_036,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.592,0.985,0.74,0.777,0.837,0.897,0.7,0.739,0.986,0.845,0.81,0.808,0.801,2025-10-28T17:23:31.858960Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,True,0.25,False,repeat,0.0
stage2b_037,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.657,0.835,0.736,0.851,0.921,0.975,0.95,0.735,0.836,0.783,0.826,0.915,0.956,2025-10-28T17:23:33.244528Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_038,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.9,0.594,0.918,0.721,0.758,0.808,0.918,0.95,0.707,0.976,0.82,0.773,0.79,0.838,2025-10-28T17:23:34.755368Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_039,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.55,0.853,1.0,0.921,0.964,0.978,0.991,0.05,0.824,0.999,0.903,0.886,0.877,0.869,2025-10-28T17:23:36.142614Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_040,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.656,0.954,0.777,0.819,0.873,0.917,1.0,0.737,0.949,0.83,0.794,0.813,0.784,2025-10-28T17:23:37.561206Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_041,456,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,456.0,0.8,0.787,0.813,0.8,0.864,0.936,0.968,0.85,0.768,0.92,0.837,0.811,0.857,0.87,2025-10-28T17:23:39.038487Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_042,789,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,789.0,0.05,0.609,0.991,0.754,0.778,0.831,0.885,0.05,0.734,0.999,0.846,0.803,0.786,0.769,2025-10-28T17:23:40.477187Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,True,2.0,0.25,0.001,512.0,False,0.25,True,repeat,0.0
stage2b_043,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.627,0.958,0.758,0.792,0.846,0.899,0.65,0.731,0.983,0.838,0.798,0.795,0.788,2025-10-28T17:23:41.954068Z,9dfc2d5a15c32d8f91787ad18f99b49decf8cacb,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,0.0,0.0,0.001,512.0,True,0.25,True,repeat,0.0
